street,zip,state,city,beds,baths,sq__ft,type,sale_date,price,latitude,longitude,price_mean,price_median,n_price_mean,s_price_mean,n_sq__ft,s_sq__ft
4620 BROMWICH CT,95677,CA,ROCKLIN,4,3,0,Residential,2008-05-16T00:00:00Z,600000.0,38.772672,-121.220232,600000.0,600000.0,0.6775617924480237,2.7075830326764607,0.0,-1.5425353754173043
620 KESWICK CT,95746,CA,GRANITE BAY,4,3,2356,Residential,2008-05-16T00:00:00Z,600000.0,38.73209600000001,-121.219142,600000.0,600000.0,0.6775617924480237,2.7075830326764607,0.4046719340432841,1.2175005854206153
4478 GREENBRAE RD,95677,CA,ROCKLIN,0,0,0,Residential,2008-05-16T00:00:00Z,600000.0,38.781134,-121.222801,600000.0,600000.0,0.6775617924480237,2.7075830326764607,0.0,-1.5425353754173043
8432 BRIGGS DR,95747,CA,ROSEVILLE,5,3,3579,Residential,2008-05-16T00:00:00Z,610000.0,38.78861,-121.339495,610000.0,610000.0,0.6888837562652917,2.7815386239180016,0.6147372037100652,2.6502357212885164
200 CRADLE MOUNTAIN CT,95762,CA,EL DORADO HILLS,0,0,0,Residential,2008-05-16T00:00:00Z,622500.0,38.6478,-121.0309,622500.0,622500.0,0.7030362110368767,2.873983112969928,0.0,-1.5425353754173043
2065 IMPRESSIONIST WAY,95762,CA,EL DORADO HILLS,0,0,0,Residential,2008-05-16T00:00:00Z,680000.0,38.682961,-121.033253,680000.0,680000.0,0.768137502986168,3.2992277626087896,0.0,-1.5425353754173043
2982 ABERDEEN LN,95762,CA,EL DORADO HILLS,4,3,0,Residential,2008-05-16T00:00:00Z,879000.0,38.706692,-121.058869,879000.0,879000.0,0.9934445829498018,4.7709440283154585,0.0,-1.5425353754173043
9401 BARREL RACER CT,95693,CA,WILTON,4,3,4400,Residential,2008-05-16T00:00:00Z,884790.0,38.415298,-121.194858,884790.0,884790.0,1.0,4.8137643156443115,0.7557540364136036,3.612030935145873
3720 VISTA DE MADERA,95648,CA,LINCOLN,3,3,0,Residential,2008-05-16T00:00:00Z,1551.0,38.851645,-121.231742,1551.0,1551.0,0.0,-1.718281929614445,0.0,-1.5425353754173043
14151 INDIO DR,95683,CA,SLOUGHHOUSE,3,4,5822,Residential,2008-05-16T00:00:00Z,2000.0,38.490447,-121.129337,2000.0,2000.0,0.0005083561753953347,-1.7149613235676997,1.0,5.2778930473324275
7401 TOULON LN,95828,CA,SACRAMENTO,4,2,1512,Residential,2008-05-15T00:00:00Z,56950.0,38.48862800000001,-121.387759,56950.0,56950.0,0.06272254735128317,-1.308575349695431,0.2597045688766747,0.22876104766713312
9127 NEWHALL DR Unit 34,95826,CA,SACRAMENTO,1,1,611,Condo,2008-05-15T00:00:00Z,,38.542419,-121.359904,184649.42857142855,178047.5,0.20730337832843496,-0.3641666755747361,0.10494675369288904,-0.8267535536550085
5937 BAMFORD DR,95823,CA,SACRAMENTO,2,1,876,Residential,2008-05-15T00:00:00Z,61000.0,38.471139,-121.432255,61000.0,61000.0,0.06730794269727673,-1.2786233352426069,0.15046375815870836,-0.516308082677908
5672 HILLSDALE BLVD,95842,CA,SACRAMENTO,2,1,933,Condo,2008-05-15T00:00:00Z,62000.0,38.670467,-121.359799,62000.0,62000.0,0.06844013907900354,-1.2712277761184527,0.16025420817588457,-0.44953301910924864
3920 39TH ST,95820,CA,SACRAMENTO,2,1,864,Residential,2008-05-15T00:00:00Z,68566.0,38.539213,-121.46393,68566.0,68566.0,0.07587414052142172,-1.222668534909257,0.14840261078667125,-0.5303659907976258
701 JESSIE AVE,95838,CA,SACRAMENTO,2,1,1011,Residential,2008-05-15T00:00:00Z,70000.0,38.643978,-121.449562,70000.0,70000.0,0.07749771013281796,-1.21206330312522,0.17365166609412572,-0.35815661633108326
83 ARCADE BLVD,95815,CA,SACRAMENTO,4,2,1158,Residential,2008-05-15T00:00:00Z,80000.0,38.618716,-121.466327,80000.0,80000.0,0.08881967395008598,-1.1381077118836787,0.19890072140158022,-0.1859472418645407
601 REGGINALD WAY,95838,CA,SACRAMENTO,3,2,1092,Residential,2008-05-15T00:00:00Z,85500.0,38.64472,-121.452228,85500.0,85500.0,0.0950467540495834,-1.097432136700831,0.18756441085537615,-0.26326573652298835
550 DEL VERDE CIR,95833,CA,SACRAMENTO,2,1,956,Condo,2008-05-15T00:00:00Z,92000.0,38.627147,-121.500799,92000.0,92000.0,0.10240603053080763,-1.0493610023938293,0.16420474063895568,-0.422588695213123
4113 DAYSTAR CT,95824,CA,SACRAMENTO,2,2,1139,Residential,2008-05-15T00:00:00Z,93600.0,38.520469,-121.458606,93600.0,93600.0,0.10421754474157051,-1.0375281077951828,0.19563723806252148,-0.20820559638742717
7374 TISDALE WAY,95822,CA,SACRAMENTO,3,1,1058,Residential,2008-05-15T00:00:00Z,,38.488238,-121.472561,166036.38095238095,145000.0,0.18622975316124055,-0.5018205697220987,0.18172449330127105,-0.303096476195522
3348 RIO LINDA BLVD,95838,CA,SACRAMENTO,3,2,1040,Residential,2008-05-15T00:00:00Z,97750.0,38.628842,-121.446127,97750.0,97750.0,0.10891615972573675,-1.0068365374299433,0.1786327722432154,-0.32418333837509866
3935 LIMESTONE WAY,95823,CA,SACRAMENTO,3,2,1354,Residential,2008-05-15T00:00:00Z,104000.0,38.484374,-121.463157,104000.0,104000.0,0.11599238711152927,-0.96061429290398,0.2325661284781862,0.04366525742418266
6208 GRATTAN WAY,95660,CA,NORTH HIGHLANDS,3,1,1051,Residential,2008-05-15T00:00:00Z,105000.0,38.679279,-121.376615,105000.0,105000.0,0.11712458349325607,-0.9532187337798259,0.1805221573342494,-0.3112969225986907
739 E WOODSIDE LN Unit E,95825,CA,SACRAMENTO,1,1,682,Condo,2008-05-15T00:00:00Z,107666.0,38.578675,-121.409951,107666.0,107666.0,0.12014301904693973,-0.9335021731548311,0.11714187564410855,-0.7435775972800117
4225 46TH AVE,95824,CA,SACRAMENTO,3,1,1161,Residential,2008-05-15T00:00:00Z,109000.0,38.511893,-121.457676,109000.0,109000.0,0.12165336902016329,-0.9236364972832094,0.1994160082445895,-0.18243276483461127
1434 BELL AVE,95838,CA,SACRAMENTO,3,1,1004,Residential,2008-05-15T00:00:00Z,110000.0,38.647398,-121.432914,110000.0,110000.0,0.12278556540189009,-0.9162409381590553,0.1724493301271041,-0.36635706273425195
5628 GEORGIA DR,95660,CA,NORTH HIGHLANDS,3,1,1229,Residential,2008-05-15T00:00:00Z,110000.0,38.669587,-121.379879,110000.0,110000.0,0.12278556540189009,-0.9162409381590553,0.2110958433527997,-0.10277128548954398
7629 BETH ST,95832,CA,SACRAMENTO,3,2,1249,Residential,2008-05-15T00:00:00Z,112500.0,38.480126,-121.487869,112500.0,112500.0,0.1256160563562071,-0.8977520403486701,0.21453108897286155,-0.07934143862334772
2277 BABETTE WAY,95832,CA,SACRAMENTO,3,2,1161,Residential,2008-05-15T00:00:00Z,,38.479593,-121.48434,181756.2,172250.0,0.20402767540835495,-0.3855637185344278,0.1994160082445895,-0.18243276483461127
6561 WEATHERFORD WAY,95823,CA,SACRAMENTO,3,1,1010,Residential,2008-05-15T00:00:00Z,116000.0,38.465551,-121.42661,116000.0,116000.0,0.12957874369225092,-0.8718675834141306,0.17347990381312264,-0.359328108674393
3035 ESTEPA DR Unit 5C,95682,CA,CAMERON PARK,0,0,0,Condo,2008-05-15T00:00:00Z,119000.0,38.681393,-120.996713,119000.0,119000.0,0.13297533283743132,-0.8496809060416683,0.0,-1.5425353754173043
5136 CABOT CIR,95820,CA,SACRAMENTO,4,2,1462,Residential,2008-05-15T00:00:00Z,121500.0,38.528479,-121.411806,121500.0,121500.0,0.13580582379174833,-0.831192008231283,0.2511164548265201,0.17018643050164248
7730 ROBINETTE RD,95828,CA,SACRAMENTO,3,2,1269,Residential,2008-05-15T00:00:00Z,122000.0,38.47709,-121.410569,122000.0,122000.0,0.13637192198261172,-0.827494228669206,0.2179663345929234,-0.055911591757151456
87 LACAM CIR,95820,CA,SACRAMENTO,2,2,1188,Residential,2008-05-15T00:00:00Z,123675.0,38.532359,-121.41167,123675.0,123675.0,0.13826835092200412,-0.8151066671362478,0.20405358983167296,-0.15080247156524632
1691 NOGALES ST,95838,CA,SACRAMENTO,4,2,1570,Residential,2008-05-15T00:00:00Z,126854.0,38.631925,-121.427775,126854.0,126854.0,0.14186760321951364,-0.7915961846805619,0.269666781174854,0.2967076035791023
3118 42ND ST,95817,CA,SACRAMENTO,3,2,1093,Residential,2008-05-15T00:00:00Z,127059.0,38.546091,-121.457745,127059.0,127059.0,0.14209970347776762,-0.7900800950601103,0.18773617313637925,-0.2620942441796786
7517 50TH AVE,95828,CA,SACRAMENTO,3,1,962,Residential,2008-05-15T00:00:00Z,128687.0,38.507339,-121.416267,128687.0,128687.0,0.14394291918721885,-0.7780401248059874,0.16523531432497424,-0.41555974115326405
4071 EVALITA WAY,95823,CA,SACRAMENTO,3,2,1089,Residential,2008-05-15T00:00:00Z,129500.0,38.466388,-121.458861,129500.0,129500.0,0.14486339484556277,-0.7720275352380501,0.1870491240123669,-0.2667802135529178
7928 36TH AVE,95824,CA,SACRAMENTO,3,2,1127,Residential,2008-05-15T00:00:00Z,130000.0,38.52049,-121.411383,130000.0,130000.0,0.14542949303642616,-0.7683297556759731,0.19357609069048437,-0.2222635045071449
6631 DEMARET DR,95822,CA,SACRAMENTO,4,2,1309,Residential,2008-05-15T00:00:00Z,131750.0,38.506382,-121.483574,131750.0,131750.0,0.14741083670444807,-0.7553875272087034,0.22483682583304707,-0.00905189802475893
7043 9TH AVE,95673,CA,RIO LINDA,2,1,970,Residential,2008-05-15T00:00:00Z,132000.0,38.695589,-121.444133,132000.0,132000.0,0.14769388579987977,-0.7535386374276648,0.16660941257299897,-0.4061878024067856
97 KENNELFORD CIR,95823,CA,SACRAMENTO,3,2,1144,Residential,2008-05-15T00:00:00Z,134000.0,38.462376,-121.426556,134000.0,134000.0,0.14995827856333338,-0.7387475191793565,0.19649604946753693,-0.2023481346708781
2636 TRONERO WAY,95670,CA,RANCHO CORDOVA,3,1,1000,Residential,2008-05-15T00:00:00Z,134000.0,38.593049,-121.30304,134000.0,134000.0,0.14995827856333338,-0.7387475191793565,0.1717622810030917,-0.3710430321074912
1530 TOPANGA LN Unit 204,95648,CA,LINCOLN,0,0,0,Condo,2008-05-15T00:00:00Z,138000.0,38.88415,-121.270277,138000.0,138000.0,0.15448706409024057,-0.7091652826827402,0.0,-1.5425353754173043
3604 KODIAK WAY,95843,CA,ANTELOPE,3,2,1206,Residential,2008-05-15T00:00:00Z,142000.0,38.706175,-121.379776,142000.0,142000.0,0.1590158496171478,-0.6795830461861236,0.20714531088972862,-0.12971560938566967
2149 COTTAGE WAY,95825,CA,SACRAMENTO,3,1,1285,Residential,2008-05-15T00:00:00Z,143012.0,38.603593,-121.41701100000002,143012.0,143012.0,0.16016163235545533,-0.6720987403524797,0.22071453108897285,-0.03716771426419444
8632 PRAIRIEWOODS DR,95828,CA,SACRAMENTO,3,2,1543,Residential,2008-05-15T00:00:00Z,145846.0,38.477563,-121.384382,145846.0,145846.0,0.16337027690126907,-0.651139725794627,0.26502919958777055,0.26507731030973736
612 STONE BLVD,95691,CA,WEST SACRAMENTO,2,1,884,Residential,2008-05-15T00:00:00Z,147000.0,38.563084,-121.535579,147000.0,147000.0,0.1646768315257818,-0.6426052505653531,0.15183785640673308,-0.5069361439314295
4180 12TH AVE,95817,CA,SACRAMENTO,3,1,1019,Residential,2008-05-15T00:00:00Z,148750.0,38.54117,-121.458129,148750.0,148750.0,0.16665817519380371,-0.6296630220980834,0.17502576434215047,-0.34878467758460474
8025 ARROYO VISTA DR,95823,CA,SACRAMENTO,4,2,1392,Residential,2008-05-15T00:00:00Z,,38.46654,-121.419029,175721.1379310345,170500.0,0.1971947999703755,-0.4301963768834022,0.23909309515630367,0.08818196646995556
5754 WALERGA RD Unit 4,95842,CA,SACRAMENTO,2,1,924,Condo,2008-05-15T00:00:00Z,150454.0,38.672567,-121.356754,150454.0,150454.0,0.16858743782826618,-0.6170609893505248,0.15870834764685676,-0.460076450199037
8 LA ROCAS CT,95823,CA,SACRAMENTO,3,2,1217,Residential,2008-05-15T00:00:00Z,151087.0,38.46616,-121.448283,151087.0,151087.0,0.16930411813789925,-0.6123796004249352,0.20903469598076263,-0.11682919360926174
8636 LONGSPUR WAY,95843,CA,ANTELOPE,3,2,1670,Residential,2008-05-15T00:00:00Z,157296.0,38.725873,-121.35856,157296.0,157296.0,0.17633392547204096,-0.5664605738230624,0.28684300927516315,0.4138568379100836
1941 EXPEDITION WAY,95832,CA,SACRAMENTO,3,2,1302,Residential,2008-05-15T00:00:00Z,157500.0,38.473775,-121.493777,157500.0,157500.0,0.17656489353391325,-0.5649518797617349,0.2236344898660254,-0.01725234442792762
4351 TURNBRIDGE DR,95823,CA,SACRAMENTO,3,2,1488,Residential,2008-05-15T00:00:00Z,160000.0,38.502034,-121.456027,160000.0,160000.0,0.17939538448823025,-0.5464629819513497,0.2555822741326005,0.2006452314276976
6513 HOLIDAY WAY,95660,CA,NORTH HIGHLANDS,3,2,1373,Residential,2008-05-15T00:00:00Z,160000.0,38.685361,-121.376938,160000.0,160000.0,0.17939538448823025,-0.5464629819513497,0.23582961181724493,0.06592361194706911
8321 MISTLETOE WAY,95621,CA,CITRUS HEIGHTS,4,2,1381,Residential,2008-05-15T00:00:00Z,161250.0,38.717738,-121.308322,161250.0,161250.0,0.18081062996538877,-0.537218533046157,0.23720371006526966,0.07529555069354761
5920 VALLEY GLEN WAY,95823,CA,SACRAMENTO,3,2,1265,Residential,2008-05-15T00:00:00Z,164000.0,38.46282100000001,-121.433135,164000.0,164000.0,0.18392417001513747,-0.5168807454547332,0.21727928546891104,-0.060597561130390706
2601 SAN FERNANDO WAY,95818,CA,SACRAMENTO,2,1,881,Residential,2008-05-15T00:00:00Z,165000.0,38.556178,-121.476256,165000.0,165000.0,0.18505636639686426,-0.509485186330579,0.1513225695637238,-0.510450620961359
501 POPLAR AVE,95691,CA,WEST SACRAMENTO,0,0,0,Residential,2008-05-15T00:00:00Z,165000.0,38.584526,-121.534609,165000.0,165000.0,0.18505636639686426,-0.509485186330579,0.0,-1.5425353754173043
8008 SAINT HELENA CT,95829,CA,SACRAMENTO,4,2,1608,Residential,2008-05-15T00:00:00Z,165750.0,38.467012,-121.359969,165750.0,165750.0,0.18590551368315938,-0.5039385169874635,0.27619374785297146,0.3412243126248752
6517 DONEGAL DR,95621,CA,CITRUS HEIGHTS,3,1,1344,Residential,2008-05-15T00:00:00Z,,38.681554,-121.312934,179974.0,183918.0,0.20200987501684142,-0.3987440840054953,0.23084850566815526,0.03195033399108453
1001 RIO NORTE WAY,95834,CA,SACRAMENTO,3,2,1202,Residential,2008-05-15T00:00:00Z,169000.0,38.634292,-121.485106,169000.0,169000.0,0.18958515192377148,-0.4799029498339626,0.20645826176571624,-0.13440157875890893
604 P ST,95648,CA,LINCOLN,3,2,1104,Residential,2008-05-15T00:00:00Z,170000.0,38.893168,-121.305398,170000.0,170000.0,0.19071734830549827,-0.47250739070980846,0.18962555822741325,-0.2492078284032706
10001 WOODCREEK OAKS BLVD Unit 815,95747,CA,ROSEVILLE,2,2,0,Condo,2008-05-15T00:00:00Z,170000.0,38.795529,-121.328819,170000.0,170000.0,0.19071734830549827,-0.47250739070980846,0.0,-1.5425353754173043
7351 GIGI PL,95828,CA,SACRAMENTO,4,2,1859,Multi-Family,2008-05-15T00:00:00Z,170000.0,38.490606,-121.410173,170000.0,170000.0,0.19071734830549827,-0.47250739070980846,0.3193060803847475,0.6352688907956383
7740 DIXIE LOU ST,95832,CA,SACRAMENTO,3,2,1232,Residential,2008-05-15T00:00:00Z,,38.475853,-121.477039,181756.2,172250.0,0.20402767540835495,-0.3855637185344278,0.211611130195809,-0.09925680845961454
7342 DAVE ST,95828,CA,SACRAMENTO,3,1,1638,Residential,2008-05-15T00:00:00Z,170725.0,38.490822,-121.401643,170725.0,170725.0,0.19153819068225023,-0.46714561034479674,0.28134661628306423,0.3763690829241696
7687 HOWERTON DR,95831,CA,SACRAMENTO,2,2,1177,Residential,2008-05-15T00:00:00Z,,38.480859,-121.539745,341120.0,360500.0,0.3844587931465889,0.7930206866154436,0.20216420474063895,-0.16368888734165427
26 KAMSON CT,95833,CA,SACRAMENTO,3,2,1582,Residential,2008-05-15T00:00:00Z,172000.0,38.622794,-121.499173,172000.0,172000.0,0.19298174106895188,-0.45771627246150026,0.2717279285468911,0.31076551169882005
7045 PEEVEY CT,95823,CA,SACRAMENTO,2,2,904,Residential,2008-05-15T00:00:00Z,173056.0,38.502254,-121.451444,173056.0,173056.0,0.1941773404480554,-0.4499065620263935,0.15527310202679492,-0.48350629706523324
8916 GABLES MILL PL,95758,CA,ELK GROVE,3,2,1340,Residential,2008-05-15T00:00:00Z,174000.0,38.433919,-121.422347,174000.0,174000.0,0.1952461338324055,-0.442925154213192,0.2301614565441429,0.027264364617845278
1140 EDMONTON DR,95833,CA,SACRAMENTO,3,2,1204,Residential,2008-05-15T00:00:00Z,,38.62457,-121.486913,202059.3333333333,207450.0,0.22701480950607175,-0.23541069556217717,0.20680178632772242,-0.13205859407228931
8879 APPLE PEAR CT,95624,CA,ELK GROVE,4,2,1477,Residential,2008-05-15T00:00:00Z,,38.44574,-121.3725,253319.37931034484,233500.0,0.28505124808839377,0.14368600516766983,0.25369288904156645,0.18775881565128966
9 WIND CT,95823,CA,SACRAMENTO,4,2,1497,Residential,2008-05-15T00:00:00Z,179500.0,38.45073,-121.427528,179500.0,179500.0,0.20147321393190293,-0.4022495790303444,0.2571281346616283,0.21118866251748594
8570 SHERATON DR,95628,CA,FAIR OAKS,3,1,960,Residential,2008-05-15T00:00:00Z,185000.0,38.667254,-121.240708,185000.0,185000.0,0.20770029403140033,-0.36157400384749677,0.16489178976296806,-0.4179027258398837
1550 TOPANGA LN Unit 207,95648,CA,LINCOLN,0,0,0,Condo,2008-05-15T00:00:00Z,188000.0,38.88417000000001,-121.270222,188000.0,188000.0,0.21109688317658074,-0.33938732647503445,0.0,-1.5425353754173043
1080 RIO NORTE WAY,95834,CA,SACRAMENTO,3,2,1428,Residential,2008-05-15T00:00:00Z,188700.0,38.634335,-121.486098,188700.0,188700.0,0.21188942064378952,-0.33421043508812653,0.24527653727241497,0.13035569082910883
5501 VALLETTA WAY,95820,CA,SACRAMENTO,3,1,1039,Residential,2008-05-15T00:00:00Z,189000.0,38.530144,-121.43749,189000.0,189000.0,0.21222907955830755,-0.3319917673508803,0.17846100996221229,-0.3253548307184085
5624 MEMORY LN,95628,CA,FAIR OAKS,3,1,1529,Residential,2008-05-15T00:00:00Z,189000.0,38.66745,-121.2364,189000.0,189000.0,0.21222907955830755,-0.3319917673508803,0.26262452765372724,0.24867641750339994
6622 WILLOWLEAF DR,95621,CA,CITRUS HEIGHTS,4,3,1892,Residential,2008-05-15T00:00:00Z,189836.0,38.699714,-121.311635,189836.0,189836.0,0.21317559573343114,-0.3258090799230875,0.32497423565784955,0.6739281381248621
27 MEGAN CT,95838,CA,SACRAMENTO,4,2,1887,Residential,2008-05-15T00:00:00Z,190000.0,38.649258,-121.465308,190000.0,190000.0,0.21336127594003435,-0.3245962082267262,0.3241154242528341,0.6680706764083131
6601 WOODMORE OAKS DR,95662,CA,ORANGEVALE,3,2,1294,Residential,2008-05-15T00:00:00Z,191250.0,38.687006,-121.254319,191250.0,191250.0,0.21477652141719286,-0.3153517593215336,0.22226039161800068,-0.026624283174406127
1973 DANVERS WAY,95832,CA,SACRAMENTO,3,2,1638,Residential,2008-05-15T00:00:00Z,191675.0,38.477568,-121.492574,191675.0,191675.0,0.21525770487942675,-0.3122086466937681,0.28134661628306423,0.3763690829241696
8001 ARROYO VISTA DR,95823,CA,SACRAMENTO,3,2,1677,Residential,2008-05-15T00:00:00Z,195500.0,38.46734,-121.419843,195500.0,195500.0,0.21958835603953178,-0.2839206330438786,0.28804534524218484,0.4220572843132523
7409 VOYAGER WAY,95621,CA,CITRUS HEIGHTS,3,1,1073,Residential,2008-05-15T00:00:00Z,,38.700717,-121.3133,179974.0,183918.0,0.20200987501684142,-0.3987440840054953,0.1843009275163174,-0.28552409104587484
815 CROSSWIND DR,95838,CA,SACRAMENTO,3,2,1231,Residential,2008-05-15T00:00:00Z,200000.0,38.651386,-121.45042,200000.0,200000.0,0.2246832397573024,-0.2506406169851851,0.21143936791480591,-0.10042830080292435
5509 LAGUNA CREST WAY,95758,CA,ELK GROVE,3,2,1175,Residential,2008-05-15T00:00:00Z,200000.0,38.42442,-121.440357,200000.0,200000.0,0.2246832397573024,-0.2506406169851851,0.20182068017863278,-0.16603187202827388
8424 MERRY HILL WAY,95624,CA,ELK GROVE,3,2,1416,Residential,2008-05-15T00:00:00Z,200000.0,38.452075,-121.36646100000002,200000.0,200000.0,0.2246832397573024,-0.2506406169851851,0.2432153899003779,0.11629778270939108
1525 PENNSYLVANIA AVE,95691,CA,WEST SACRAMENTO,0,0,0,Residential,2008-05-15T00:00:00Z,,38.569943,-121.527539,156000.0,156000.0,0.17486659896132303,-0.5760452184479661,0.0,-1.5425353754173043
5954 BRIDGECROSS DR,95835,CA,SACRAMENTO,3,2,1358,Residential,2008-05-15T00:00:00Z,201528.0,38.68197,-121.500025,201528.0,201528.0,0.22641323582858094,-0.23934020264347758,0.23325317760219855,0.04835122679742191
8789 SEQUOIA WOOD CT,95624,CA,ELK GROVE,4,2,1609,Residential,2008-05-15T00:00:00Z,204750.0,38.438818,-121.37443,204750.0,204750.0,0.2300611725705047,-0.21551171114545303,0.2763655101339746,0.342395804968185
6600 SILVERTHORNE CIR,95842,CA,SACRAMENTO,4,3,1968,Residential,2008-05-15T00:00:00Z,205000.0,38.68607,-121.342369,205000.0,205000.0,0.2303442216659364,-0.2136628213644145,0.3380281690140845,0.7629615562164079
2221 2ND AVE,95818,CA,SACRAMENTO,2,2,1089,Residential,2008-05-15T00:00:00Z,,38.555781,-121.485331,296254.0,295512.0,0.3336616702840341,0.46121153095114503,0.1870491240123669,-0.2667802135529178
3230 SMATHERS WAY,95608,CA,CARMICHAEL,3,2,1296,Residential,2008-05-15T00:00:00Z,205900.0,38.623372,-121.347665,205900.0,205900.0,0.23136319840949052,-0.2070068181526758,0.22260391618000688,-0.0242812984877865
5209 LAGUNA CREST WAY,95758,CA,ELK GROVE,2,2,1189,Residential,2008-05-15T00:00:00Z,207000.0,38.424421,-121.443915,207000.0,207000.0,0.23260861442939001,-0.19887170311610627,0.20422535211267606,-0.1496309792219365
416 LEITCH AVE,95815,CA,SACRAMENTO,2,1,795,Residential,2008-05-15T00:00:00Z,207973.0,38.612694,-121.456669,207973.0,207973.0,0.23371024150881017,-0.1916758240883043,0.13655101339745793,-0.6111989624860028
2100 BEATTY WAY,95747,CA,ROSEVILLE,3,2,1371,Residential,2008-05-15T00:00:00Z,208250.0,38.737882,-121.308142,208250.0,208250.0,0.2340238599065485,-0.18962725421091361,0.23548608725523876,0.06358062726044948
6920 GILLINGHAM WAY,95660,CA,NORTH HIGHLANDS,3,1,1310,Residential,2008-05-15T00:00:00Z,208318.0,38.694279,-121.373395,208318.0,208318.0,0.23410084926050592,-0.18912435619047113,0.22500858811405017,-0.007880405681449116
82 WILDFLOWER DR,95632,CA,GALT,3,2,1262,Residential,2008-05-15T00:00:00Z,209347.0,38.259708,-121.311616,209347.0,209347.0,0.2352658793373028,-0.18151432585171656,0.21676399862590176,-0.06411203816032014
